country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/03/2020,-24,10,,,-11,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,15/03/2020,-34,15,,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,16/03/2020,-42,34,,,-48,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,17/03/2020,-77,-23,,,-79,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,18/03/2020,-54,-5,,,-41,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,19/03/2020,-54,-7,,,-42,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,20/03/2020,-65,-7,,,-39,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,21/03/2020,-62,0,,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,22/03/2020,-62,-10,,,-37,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,23/03/2020,-59,-16,,,-43,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,24/03/2020,-54,2,,,-46,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,25/03/2020,-69,-14,,,-48,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,26/03/2020,-64,-14,,,-49,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,27/03/2020,-67,-17,,,-50,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,28/03/2020,-88,-30,,,-51,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,29/03/2020,-93,-41,,,-50,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,30/03/2020,-85,-23,,,-60,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,31/03/2020,-93,-28,,,-61,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,01/04/2020,-87,-22,,,-63,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,02/04/2020,-85,-27,,,-65,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,03/04/2020,-85,-30,,,-65,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,04/04/2020,-87,-33,,,-53,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,05/04/2020,-92,-39,-59,,-50,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,06/04/2020,,,,,-60,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,07/04/2020,,,,,-62,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,08/04/2020,,,,,-62,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,09/04/2020,,,,,-61,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,10/04/2020,,-28,,,-70,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,11/04/2020,,,,,-49,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,12/04/2020,,,-61,,-49,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,13/04/2020,,,,,-82,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/04/2020,,,,,-59,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,15/04/2020,,,,,-62,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,16/04/2020,,,,,-61,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,17/04/2020,,-16,,,-60,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,18/04/2020,,-23,,,-46,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,19/04/2020,,,,,-39,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,20/04/2020,,,,,-57,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,21/04/2020,,,,,-58,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,22/04/2020,,,,,-59,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,23/04/2020,,,,,-61,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,24/04/2020,,-14,,,-59,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,25/04/2020,,,,,-42,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,26/04/2020,,,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,27/04/2020,,,,,-58,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,28/04/2020,,,,,-60,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,29/04/2020,,,,,-61,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,30/04/2020,,,,,-58,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,01/05/2020,,-17,,,-59,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,02/05/2020,,,,,-37,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,03/05/2020,,,,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,04/05/2020,,,,,-79,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,05/05/2020,,,,,-53,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,06/05/2020,,,,,-56,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,07/05/2020,,,,,-55,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,08/05/2020,,-7,,,-54,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,09/05/2020,,,,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,10/05/2020,,,-48,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,11/05/2020,,,,,-52,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,12/05/2020,,,,,-52,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,13/05/2020,,,,,-52,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/05/2020,,,,,-53,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,15/05/2020,-83,-10,,,-52,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,16/05/2020,-86,-6,,,-36,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,17/05/2020,,,-65,,-31,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,18/05/2020,,,,,-49,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,19/05/2020,,,,,-46,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,20/05/2020,,7,,,-47,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,21/05/2020,,,,,-47,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,22/05/2020,,-7,,,-47,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,23/05/2020,-86,,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,24/05/2020,,,-45,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,25/05/2020,,,,,-45,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,26/05/2020,,,,,-45,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,27/05/2020,,12,,,-44,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,28/05/2020,-71,,,,-45,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,29/05/2020,-76,8,,,-45,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,30/05/2020,-80,,,,-21,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,01/06/2020,,,,,-74,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,02/06/2020,,,,,-42,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,03/06/2020,,11,,,-43,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,04/06/2020,,,,,-42,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,05/06/2020,,-6,,,-41,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,06/06/2020,-68,-1,,,-24,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,07/06/2020,,,-54,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,08/06/2020,,,,,-40,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,09/06/2020,,,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,10/06/2020,,6,,,-40,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,11/06/2020,-53,,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,12/06/2020,-60,-1,,,-39,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,13/06/2020,-61,,,,-15,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/06/2020,-60,,,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,15/06/2020,,,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,16/06/2020,,,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,17/06/2020,,7,,,-40,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,18/06/2020,-45,,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,19/06/2020,-56,6,,,-42,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,20/06/2020,-56,,,,-15,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,21/06/2020,-59,,,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,22/06/2020,,,,,-40,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,23/06/2020,,,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,24/06/2020,,6,,,-36,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,25/06/2020,-44,,,,-37,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,26/06/2020,-50,1,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,27/06/2020,-58,,,,-14,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,28/06/2020,-64,,-62,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,29/06/2020,,,,,-37,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,30/06/2020,,,,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,01/07/2020,,11,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,02/07/2020,,,,,-39,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,03/07/2020,-31,10,,,-36,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,04/07/2020,-31,,,,-2,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,06/07/2020,,,,,-37,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,07/07/2020,,,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,08/07/2020,,8,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,09/07/2020,,,,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,10/07/2020,-22,14,,,-32,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,11/07/2020,-22,,,,0,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,12/07/2020,-20,,,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,13/07/2020,,,,,-33,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/07/2020,,,,,-33,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,15/07/2020,,22,,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,16/07/2020,,,,,-33,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,17/07/2020,-23,17,,,-33,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,18/07/2020,-22,,,,3,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,20/07/2020,,,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,21/07/2020,,,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,22/07/2020,,18,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,23/07/2020,,,,,-33,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,24/07/2020,-19,15,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,25/07/2020,-15,,,,-3,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,27/07/2020,,,,,-37,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,28/07/2020,,,,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,29/07/2020,,25,,,-37,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,30/07/2020,,,,,-36,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,31/07/2020,-7,22,,,-39,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,01/08/2020,-1,,,,-6,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,03/08/2020,,,,,-71,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,04/08/2020,,,,,-40,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,05/08/2020,,28,,,-41,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,06/08/2020,,,,,-41,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,07/08/2020,-8,17,,,-38,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,08/08/2020,-6,,,,1,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,10/08/2020,,,,,-39,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,11/08/2020,,,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,12/08/2020,,26,,,-37,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,13/08/2020,,,,,-34,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/08/2020,5,20,,,-33,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,15/08/2020,8,,,,4,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,11/09/2020,-13,11,,,-27,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,12/09/2020,-13,,,,3,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/09/2020,,,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,15/09/2020,,,,,-22,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,16/09/2020,,10,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,17/09/2020,,,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,18/09/2020,-5,11,,,-21,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,19/09/2020,-6,,,,0,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,21/09/2020,,,,,-22,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,22/09/2020,,,,,-21,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,23/09/2020,,13,,,-18,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,24/09/2020,,,,,-20,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,25/09/2020,-19,15,,,-19,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,26/09/2020,-20,,,,0,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,27/09/2020,-28,,,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,28/09/2020,,,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,29/09/2020,,,,,-18,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,30/09/2020,,12,,,-22,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,01/10/2020,,,,,-18,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,02/10/2020,-23,9,,,-20,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,03/10/2020,-19,,,,-4,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,04/10/2020,-45,,-52,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,05/10/2020,,,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,06/10/2020,,,,,-18,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,07/10/2020,,11,,,-24,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,08/10/2020,-40,,,,-21,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,09/10/2020,-45,8,,,-26,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,10/10/2020,-47,,,,-21,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,11/10/2020,-56,,,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,12/10/2020,,,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,13/10/2020,,,,,-22,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/10/2020,,11,,,-22,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,15/10/2020,-39,,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,16/10/2020,-44,4,,,-22,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,17/10/2020,-47,,,,-18,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,18/10/2020,-53,,,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,19/10/2020,,,,,-21,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,20/10/2020,,,,,-20,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,21/10/2020,,20,,,-22,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,22/10/2020,-55,,,,-28,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,23/10/2020,-57,2,,,-27,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,24/10/2020,-66,5,,,-28,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,25/10/2020,-70,,-42,,-33,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,26/10/2020,,,,,-77,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,27/10/2020,,,,,-42,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,28/10/2020,,7,,,-45,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,29/10/2020,-56,,,,-46,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,30/10/2020,-57,3,,,-44,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,31/10/2020,-69,2,,,-35,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,01/11/2020,,,-57,,-33,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,02/11/2020,,,,,-25,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,03/11/2020,,,,,-25,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,04/11/2020,,9,,,-25,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,05/11/2020,-56,,,,-24,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,06/11/2020,-55,5,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,07/11/2020,-63,,,,-26,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,08/11/2020,,,-36,,,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,09/11/2020,,,,,-23,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,10/11/2020,,,,,-22,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,11/11/2020,,6,,,-26,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,12/11/2020,-53,,,,-25,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,13/11/2020,-58,9,,,-21,
IE,Ireland,Leitrim,,,IE-LM,,ChIJdeoGgpOKXkgRYAGA8azHABg,14/11/2020,-66,4,,,-25,
